,0,1,2
1430,,leave,room
1431,,drop,divination
1432,malfoy,mime,shatterering
1433,harry,drop,gaze
1434,slughorn,want,
1435,hermione,ask,
1436,harry,say,
1437,hermione,sniff,
1438,ron,say,
1439,nick,interrupt,
1440,,assure,community
1441,potter,know,
1442,ron,observe,
1443,nick,say,
1444,talk,die,
1445,year,await,
1446,harry,whisper,
1447,hermione,say,
1448,filch,ask,
1449,team,give,name
1450,word,echo,
1451,ron,say,
1452,harry,say,
1453,,give,defense
1454,hermione,say,
1455,harry,say,
1456,,raise,hand
1457,,ask,ron
1458,one,last,
1459,quirrell,die,
1460,hermione,say,
1461,ron,say,
1462,bloke,want,
1463,dumbledore,clear,throat
1464,hall,erupt,
1465,dumbledore,say,
1466,silence,seem,
1467,harry,glance,
1468,malfoy,look,
1469,eye,sweep,
1470,bed,await,
1471,bench,move,
1472,hermione,dart,
1473,harry,tell,
1474,harry,say,
1475,d'you,know,
1476,voice,say,
1477,harry,look,
1478,harry,say,
1479,hagrid,say,
1480,harry,say,
1481,hagrid,say,
1482,dumbledore,fix,
1483,,havin',chat
1484,vocabulary,comprise,word
1485,hagrid,say,
1486,ron,snort,
1487,,see,yeh
1488,harry,look,
1489,harry,tell,
1490,ron,shake,head
1491,harry,shake,head
1492,ron,say,
1493,harry,shake,head
1494,hagrid,say,
1495,harry,meet,hermione
1496,harry,lose,time
1497,,interject,ron
1498,harry,say,
1499,ron,snap,
1500,boy,turn,
1501,ron,snigger,
1502,hermione,say,
1503,ron,say,
1504,hermione,say,
1505,boy,hand,frisbee
1506,ron,wait,
1507,,want,one
1508,brown,find,
1509,ron,look,
1510,,tell,hermione
1511,any,express,
1512,ron,say,
1513,,avoid,eye
1514,neville,hang,head
1515,mcgonagall,peer,
1516,,have,impression
1517,neville,look,
1518,mcgonagall,snort,
1519,mcgonagall,pay,compliment
1520,neville,mumble,
1521,mcgonagall,say,
1522,,drop,line
1523,mcgonagall,tap,schedule
1524,mcgonagall,turn,
1525,parvati,set,
1526,mcgonagall,say,
1527,harry,say,
1528,,buy,book
1529,mcgonagall,say,
1530,hopeful,put,name
1531,,pass,list
1532,,get,period
1533,ron,look,
1534,eye,follow,
1535,,leave,room
1536,hermione,queue,
1537,ron,yawn,
1538,door,open,
1539,silence,fell,
1540,harry,look,
1541,picture,adorn,wall
1542,hermione,drop,copy
1543,eye,rove,
1544,,think,harry
1545,teacher,have,method
1546,class,crane,neck
1547,snape,say,
1548,,fight,that
1549,harry,star,
1550,,wave,hand
1551,patil,say,
1552,snape,say,
1553,hand,shoot,
1554,snape,take,time
1555,hermione,say,
1556,malfoy,snigger,
1557,harry,know,snape
1558,snape,go,
1559,partner,attempt,
1560,other,attempt,
1561,harry,teach,class
1562,,perform,charm
1563,none,cast,charm
1564,people,whisper,incantation
1565,,think,harry
1566,snape,say,
1567,class,look,
1568,stiffly,say,
1569,word,escape,
1570,people,gasp,
1571,ron,grin,
1572,snape,say,
1573,,take,cheek
1574,hermione,say,
1575,,use,pig
1576,hermione,say,
1577,sloper,hurry,
1578,sloper,pant,
1579,,hold,trial
1580,harry,say,
1581,,recognize,thin
1582,,enjoy,pops
1583,,enjoy,pops
1584,ron,say,
1585,harry,say,
1586,snape,go,
1587,,spend,whole
1588,ron,think,
1589,hermione,say,
1590,this,turn,
1591,,beat,path
1592,crabbe,fail,
1593,slytherins,make,
1594,ernie,say,
1595,door,open,
1596,mustache,curve,
1597,harry,sniff,
1598,slytherins,take,table
1599,this,leave,harry
1600,slughorn,say,
1601,harry,say,
1602,mcgonagall,mention,
1603,boy,worry,
1604,,use,ingredient
1605,slughorn,stride,
1606,,prepare,potion
1607,,indicate,cauldron
1608,harry,raise,
1609,slughorn,point,
1610,hermione,say,
1611,slughorn,say,
1612,slughorn,say,
1613,slughorn,say,
1614,hermione,say,
1615,hermione,say,
1616,,ask,name
1617,slughorn,say,
1618,both,snigger,
1619,harry,say,
1620,slughorn,say,
1621,malfoy,look,
1622,hermione,turn,
1623,hermione,smile,
1624,ron,look,
1625,amortentia,create,love
1626,this,cause,infatuation
1627,,underestimate,power
1628,macmillan,say,
1629,slughorn,say,
1630,hermione,say,
1631,class,seem,
1632,harry,see,
1633,,take,point
1634,slughorn,say,
1635,people,drink,
1636,boot,say,
1637,slughorn,say,
1638,,ask,corner
1639,slughorn,say,
1640,tablespoonful,take,
1641,slughorn,say,
1642,,give,warn
1643,,sport,event
1644,,win,prize
1645,person,win,felix
1646,harry,bend,
1647,owner,make,annotation
1648,harry,hurry,
1649,hermione,seem,
1650,potion,resemble,liquid
1651,harry,bend,
1652,slughorn,pass,table
1653,slughorn,say,
1654,harry,bend,
1655,bean,prove,
1656,harry,turn,
1657,,borrow,knife
1658,harry,crush,bean
1659,,exude,juice
1660,potion,turn,shade
1661,harry,squint,
1662,harry,stir,counterclockwise
1663,potion,turn,
1664,,do,that
1665,,add,stir
1666,book,say,counterclockwise
1667,harry,shrug,
1668,potion,look,
1669,harry,glance,
1670,potion,turn,
1671,slughorn,move,
1672,,make,comment
1673,,reach,table
1674,potion,give,nod
1675,,saw,harry
1676,harry,slip,bottle
1677,ron,look,
1678,harry,say,
1679,face,become,
1680,,say,stiffly
1681,ron,say,
1682,,take,risk
1683,,heave,sigh
1684,slughorn,hand,book
1685,,catch,waft
1686,,take,order
1687,harry,know,
1688,hermione,say,
1689,harry,say,
1690,book,lay,
1691,harry,say,
1692,hermione,say,
1693,harry,say,
1694,harry,bend,
1695,harry,continue,
1696,hermione,plow,
1697,harry,wonder,
1698,hermione,say,
1699,harry,say,
1700,hermione,seem,
1701,harry,look,
1702,ron,say,
1703,harry,proceed,
1704,,murmur,two
1705,harry,wait,
1706,harry,say,
1707,harry,knock,
1708,voice,say,
1709,harry,say,
1710,dumbledore,say,
1711,harry,say,
1712,harry,begin,
1713,harry,say,
1714,portrait,stand,
1715,dumbledore,say,
1716,harry,say,
1717,dumbledore,say,
1718,,leave,foundation
1719,harry,say,
1720,mistake,tend,
1721,dumbledore,say,
1722,dumbledore,get,
1723,,hold,basin
1724,,place,pensieve
1725,harry,eye,pensieve
1726,,see,more
1727,dumbledore,smile,
1728,dumbledore,say,
1729,dumbledore,say,
1730,dumbledore,have,difficulty
1731,hand,seem,
1732,dumbledore,point,wand
1733,,injure,hand
1734,harry,ask,
1735,dumbledore,tip,content
1736,dumbledore,say,
1737,harry,bend,
1738,dumbledore,land,
1739,foot,stand,man
1740,,read,signpost
1741,ogden,set,
1742,dumbledore,follow,
1743,harry,look,
1744,lane,curve,
1745,harry,see,village
1746,ogden,break,
1747,dumbledore,lengthen,stride
1748,lane,curve,
1749,dumbledore,follow,
1750,track,open,
1751,tree,cast,shadow
1752,,seem,location
1753,nettles,grow,
1754,ogden,move,
1755,several,miss,
1756,ogden,say,
1757,stranger,make,
1758,dumbledore,say,
1759,,speak,parseltongue
1760,dumbledore,say,
1761,man,advance,
1762,voice,say,
1763,man,come,
1764,man,say,
1765,ogden,say,
1766,gaunt,say,
1767,,snap,ogden
1768,gaunt,say,
1769,ogden,say,
1770,ogden,point,wand
1771,gaunt,speak,
1772,morfin,seem,
1773,ogden,say,
1774,man,say,
1775,ogden,say,
1776,gaunt,felt,
1777,ogden,say,
1778,,continue,discussion
1779,,send,owl
1780,gaunt,say,
1781,,open,letter
1782,ogden,say,
1783,house,seem,
1784,door,lead,
1785,morfin,sit,
1786,eye,star,
1787,gaunt,say,
1788,ogden,say,
1789,ogden,say,
1790,merope,drop,one
1791,gaunt,bellow,
1792,morfin,let,cackle
1793,gaunt,scream,
1794,merope,stumble,
1795,pot,mend,
1796,gaunt,look,
1797,,mind,squibs
1798,merope,pick,pot
1799,ogden,begin,
1800,morfin,give,bit
1801,ogden,say,
1802,morfin,break,law
1803,gaunt,imitate,voice
1804,morfin,cackle,
1805,ogden,say,
1806,,pull,scroll
1807,ogden,say,
1808,ogden,say,
1809,harry,think,
1810,,see,this
1811,,see,this
1812,ogden,say,
1813,gaunt,run,
1814,,see,this
1815,,say,ogden
1816,gaunt,say,
1817,morfin,cackle,
1818,head,bow,
1819,ogden,say,
1820,morfin,giggle,
1821,gaunt,snarl,
1822,gaunt,say,
1823,ogden,say,
1824,ogden,say,
1825,ogden,break,
1826,voice,drift,
1827,lane,pass,
1828,morfin,hiss,
1829,merope,raise,head
1830,,ring,voice
1831,voice,say,
1832,,hear,some
1833,noise,grow,
1834,morfin,make,
1835,father,say,
1836,voice,say,
1837,voice,say,
1838,jingling,grow,faint
1839,gaunt,say,
1840,morfin,say,
1841,gaunt,say,
1842,three,seem,
1843,gaunt,say,
1844,merope,shake,head
1845,,filthy,traitor
1846,harry,yell,
1847,ogden,raise,wand
1848,ogden,run,
1849,dumbledore,indicate,
1850,ogden,hurtle,path
1851,coat,fly,
1852,dumbledore,say,
1853,,take,harry
1854,harry,say,
1855,dumbledore,say,
1856,ogden,apparated,
1857,morfin,attempt,
1858,marvolo,receive,
1859,harry,repeat,
1860,dumbledore,say,
1861,dumbledore,say,
1862,lack,mean,
1863,that,mean,
1864,dumbledore,say,
1865,morfin,attack,
1866,dumbledore,say,
1867,harry,say,
1868,dumbledore,say,
1869,harry,suggest,
1870,village,enjoy,scandal
1871,,imagine,gossip
1872,,find,inch
1873,,mention,name
1874,shock,contribute,
1875,azkaban,weaken,marvolo
1876,voldemort,bring,
1877,dumbledore,say,
1878,rumor,fly,
1879,villager,guess,
1880,riddle,leave,
1881,,ask,harry
1882,potion,stop,
1883,dumbledore,say,
1884,dumbledore,say,
1885,harry,say,
1886,dumbledore,say,
1887,question,occur,
1888,dumbledore,consider,
1889,harry,say,
1890,dumbledore,say,
1891,dumbledore,agree,
1892,dumbledore,bow,head
1893,dumbledore,say,
1894,harry,hesitate,
1895,dumbledore,smile,
1896,,hear,story
1897,hermione,help,hand
1898,hermione,have,
1899,subject,become,
1900,harry,look,
1901,hermione,say,
1902,,get,tryout
1903,ron,say,
1904,hermione,say,
1905,ron,say,
1906,,teach,grawp
1907,hermione,say,
1908,harry,assure,
1909,,miss,hagrid
1910,trial,take,
1911,ron,gag,
1912,hermione,spar,look
1913,world,have,
1914,,call,one
1915,harry,find,all
1916,,see,mark
1917,ron,say,
1918,hermione,finish,
1919,ron,say,
1920,owl,arrive,
1921,package,land,
1922,harry,say,
1923,delighted,say,
1924,,give,copy
1925,harry,say,
1926,,pull,copy
1927,cover,fell,
1928,,swap,cover
1929,,sit,copy
1930,,cost,galleons
1931,hermione,press,lip
1932,,pose,question
1933,hermione,say,
1934,harry,say,
1935,hermione,say,
1936,harry,say,
1937,ron,say,
1938,hermione,say,
1939,ron,say,
1940,harry,say,
1941,hermione,say,
1942,parent,want,
1943,father,pick,
1944,ron,say,
1945,,get,aurors
1946,hermione,say,
1947,harry,look,
1948,,see,dumbledore
1949,hermione,say,
1950,harry,answer,
1951,,see,hannah
1952,,pass,brown
1953,ron,blink,
1954,walk,become,
1955,hermione,look,
1956,trial,take,most
1957,half,seem,
1958,latter,include,harry
1959,,ask,harry
1960,mclaggen,say,
1961,,ate,pound
1962,harry,say,
1963,harry,decide,
1964,boy,manage,
1965,most,come,
1966,harry,roar,
1967,couple,go,
1968,harry,find,chasers
1969,bell,return,
1970,harry,shout,
1971,,join,katie
1972,harry,leave,trial
1973,breakfast,join,crowd
1974,crowd,roar,
1975,harry,hop,
1976,none,save,goal
1977,mclaggen,save,penalty
1978,crowd,laugh,
1979,ron,look,
1980,,cry,voice
1981,harry,look,
1982,ron,save,penalty
1983,harry,turn,
1984,mclaggen,say,
1985,,give,save
1986,harry,say,
1987,mclaggen,take,harry
1988,,give,go
1989,harry,say,
1990,,have,go
1991,,save,four
1992,ron,save,five
1993,harry,turn,
1994,harry,saw,
1995,ron,look,
1996,sun,try,
1997,ron,say,
1998,hermione,say,
1999,ron,say,
2000,hermione,turn,shade
2001,,click,beak
2002,hermione,say,
2003,ron,say,
2004,harry,step,
2005,buckbeak,sink,
2006,harry,ask,
2007,voice,say,
2008,hagrid,come,
2009,fang,give,bark
2010,fang,jump,
2011,hagrid,stand,
2012,hermione,say,
2013,harry,say,
2014,harry,say,
2015,hermione,say,
2016,harry,say,
2017,yeh,threaten,break
2018,harry,say,
2019,hagrid,look,
2020,hagrid,growl,
2021,righ,come,
2022,hermione,scurry,
2023,hagrid,say,
2024,harry,say,
2025,hermione,say,
2026,,slam,mug
2027,hagrid,give,snort
2028,harry,think,
2029,hermione,say,
2030,none,fit,
2031,hagrid,say,
2032,hermione,let,shriek
2033,,ask,harry
2034,hagrid,say,
2035,ron,say,
2036,hagrid,say,
2037,,get,aragog
2038,don,know,
2039,hermione,pat,shoulder
2040,harry,know,
2041,,know,hagrid
2042,hermione,ask,
2043,hagrid,choke,
2044,tribe,see,
2045,ron,say,
2046,hagrid,finish,
2047,,mean,lot
2048,hagrid,seem,
2049,hermione,say,
2050,,smash,stock
2051,hagrid,say,
2052,yeh,know,
2053,bin,worry,
2054,harry,say,
2055,,get,time
2056,,ricochet,frame
2057,ron,guffaw,
2058,hermione,say,
2059,mclaggen,look,
2060,hermione,blush,
2061,,hear,way
2062,harry,say,
2063,ron,demand,
2064,harry,say,
2065,smell,make,ache
2066,family,own,chain
2067,slughorn,make,
2068,harry,say,
2069,,get,detention
2070,slughorn,say,
2071,dear,count,
2072,harry,say,
2073,hermione,say,
2074,harry,know,
2075,ron,snap,
2076,,make,way
2077,ron,fold,arm
2078,hermione,reach,
2079,harry,say,
2080,hermione,open,newspaper
2081,search,seem,
2082,weasley,say,
2083,harry,say,
2084,hermione,say,
2085,filch,run,
2086,harry,watch,
2087,hermione,say,
2088,filch,tell,
2089,harry,find,
2090,ron,say,
2091,neither,want,
2092,harry,say,
2093,ron,say,
2094,chaser,say,
2095,,get,message
2096,,ask,harry
2097,demelza,say,
2098,heart,sink,
2099,harry,say,
2100,harry,catch,sight
2101,dumbledore,forget,lesson
2102,harry,bolster,
2103,trip,come,
2104,harry,wake,
2105,harry,felt,
2106,prince,invent,
2107,harry,attempt,few
2108,,try,this
2109,harry,turn,sideways
2110,harry,star,
2111,prince,prove,teacher
2112,,give,flick
2113,ron,dangle,
2114,harry,think,liberacorpus
2115,harry,repeat,
2116,ron,say,
2117,,set,clock
2118,shock,subside,
2119,ron,grin,
2120,hermione,crack,smile
2121,harry,frown,
2122,harry,say,
2123,hermione,say,
2124,harry,shout,
2125,ron,say,
2126,one,say,
2127,,put,time
2128,ron,say,
2129,harry,say,
2130,ron,say,
2131,harry,say,
2132,lupin,tell,
2133,harry,see,
2134,possibility,occur,
2135,hermione,say,
2136,harry,star,
2137,,remember,behavior
2138,ron,come,
2139,harry,have,laugh
2140,harry,say,
2141,hermione,say,
2142,ron,say,
2143,harry,say,
2144,hermione,give,smile
2145,harry,tell,ron
2146,filch,stand,
2147,process,take,
2148,ron,demand,
2149,cheek,earn,jab
2150,part,felt,
2151,harry,wonder,
2152,ron,point,
2153,,shiver,ron
2154,voice,say,
2155,,mutter,harry
2156,three,turn,
2157,slughorn,say,
2158,hermione,say,
2159,strategy,mean,
2160,slughorn,say,
2161,recreation,hurt,body
2162,,get,appointment
2163,,cry,slughorn
2164,hermione,say,
2165,,catch,sight
2166,quill,look,
2167,harry,show,interest
2168,harry,say,
2169,,bundle,scarf
2170,barman,draw,cloak
2171,hair,jump,
2172,fletcher,say,
2173,,sell,stuff
2174,,ask,harry
2175,mundungus,say,
2176,ron,stoop,
2177,ron,say,
2178,mundungus,say,
2179,harry,pin,mundungus
2180,,pull,wand
2181,,squeal,hermione
2182,harry,say,
2183,,snarl,harry
2184,mundungus,seize,case
2185,harry,swear,
2186,tonks,appear,
2187,harry,burst,
2188,harry,fume,
2189,harry,demand,
2190,idea,please,
2191,hermione,say,
2192,ron,ignore,jibe
2193,harry,think,
2194,hermione,drum,finger
2195,,draw,cloak
2196,thought,stray,
2197,,bow,head
2198,girl,have,argument
2199,harry,hear,
2200,,round,corner
2201,katie,tug,
2202,katie,rise,
2203,harry,halt,
2204,katie,let,scream
2205,,cause,anguish
2206,leanne,start,
2207,harry,rush,
2208,landscape,seem,
2209,hagrid,say,
2210,hagrid,say,
2211,,bellow,harry
2212,ron,try,
2213,,shout,hagrid
2214,lemme,see,
2215,scream,die,
2216,hermione,hurry,
2217,girl,nod,
2218,,happen,all
2219,ron,bend,
2220,harry,say,
2221,label,say,
2222,katie,touch,
2223,leanne,shake,
2224,hermione,pat,shoulder
2225,leanne,let,wail
2226,hermione,say,
2227,harry,hesitate,
2228,harry,think,
2229,,enter,ground
2230,malfoy,know,
2231,ron,say,
2232,loads,go,
2233,girl,say,
2234,ron,say,
2235,harry,look,
2236,mcgonagall,hurry,
2237,hagrid,say,
2238,harry,say,
2239,mcgonagall,say,
2240,,take,necklace
2241,harry,follow,mcgonagall
2242,window,rattle,
2243,mcgonagall,close,door
2244,katie,seem,
2245,mcgonagall,turn,
2246,harry,say,
2247,,see,dumbledore
2248,mcgonagall,say,
2249,harry,repeat,
2250,mcgonagall,say,
2251,harry,hesitate,
2252,mcgonagall,invite,confidence
2253,hermione,shuffle,foot
2254,mcgonagall,say,
2255,harry,say,
2256,mcgonagall,look,
2257,malfoy,take,
2258,,tell,borgin
2259,borgin,ask,
2260,harry,say,
2261,hermione,say,
2262,ron,interject,
2263,hermione,say,
2264,malfoy,send,
2265,mcgonagall,say,
2266,,put,measure
2267,mcgonagall,say,
2268,harry,gap,
2269,,do,detention
2270,,ask,ron
2271,hermione,say,
2272,,have,escape
2273,,open,package
2274,harry,say,
2275,dumbledore,reckon,
2276,hermione,say,
2277,harry,say,
2278,,make,sense
2279,hermione,say,
2280,harry,say,
2281,crabbe,come,
2282,ron,exchange,look
2283,hermione,say,
2284,portrait,swing,
2285,people,seem,
2286,news,spread,
2287,ron,say,
2288,curse,make,
2289,hermione,say,
2290,,ask,harry
2291,ron,answer,
2292,harry,say,
2293,pensieve,sit,
2294,dumbledore,say,
2295,,ask,harry
2296,voice,say,
2297,,permit,student
2298,dumbledore,say,
2299,snape,know,more
2300,staff,send,report
2301,harry,ask,
2302,dumbledore,say,
2303,dumbledore,say,
2304,harry,say,
2305,dumbledore,say,
2306,rest,assure,
2307,blood,steal,heirloom
2308,dumbledore,say,
2309,dumbledore,say,
2310,dumbledore,say,
2311,,swill,content
2312,mass,rise,
2313,,hear,sort
2314,that,make,
2315,dumbledore,give,shake
2316,,give,galleons
2317,harry,say,
2318,dumbledore,say,
2319,harry,say,
2320,dumbledore,say,
2321,that,happen,
2322,merope,refuse,
2323,dumbledore,raise,eyebrow
2324,harry,say,
2325,dumbledore,say,
2326,riddle,choose,death
2327,harry,ask,
2328,face,break,surface
2329,,open,eye
2330,dumbledore,say,
2331,harry,say,
2332,,mount,step
2333,girl,say,
2334,harry,hear,voice
2335,girl,turn,
2336,harry,follow,
2337,woman,scurry,
2338,dumbledore,say,
2339,cole,gap,
2340,,send,letter
2341,cole,blink,
2342,,lead,dumbledore
2343,,invite,dumbledore
2344,dumbledore,say,
2345,,ask,cole
2346,dumbledore,say,
2347,dumbledore,say,
2348,,win,scholarship
2349,dumbledore,think,
2350,dumbledore,say,
2351,eye,slide,
2352,eye,fell,
2353,,offer,glass
2354,dumbledore,say,
2355,,drain,glass
2356,cole,say,
2357,eve,snow,
2358,girl,come,
2359,cole,nod,
2360,,ask,dumbledore
2361,cole,say,
2362,cole,help,
2363,spot,appear,
2364,dumbledore,say,
2365,,ask,dumbledore
2366,cole,pull,
2367,dumbledore,say,
2368,,change,that
2369,dumbledore,say,
2370,whatever,repeat,dumbledore
2371,,scar,child
2372,,ask,dumbledore
2373,cole,say,
2374,dumbledore,press,
2375,,take,gulp
2376,tom,say,
2377,dumbledore,say,
2378,dumbledore,say,
2379,cole,say,
2380,dumbledore,say,
2381,orphan,wear,kind
2382,cole,say,
2383,,get,visitor
2384,harry,enter,room
2385,leg,stretch,
2386,eye,narrow,
2387,dumbledore,say,
2388,boy,hesitate,
2389,dumbledore,draw,chair
2390,dumbledore,say,
2391,riddle,say,
2392,,tell,truth
2393,,speak,word
2394,eye,widen,
2395,riddle,stop,
2396,professor,see,
2397,dumbledore,say,
2398,,like,riddle
2399,riddle,freeze,
2400,dumbledore,say,
2401,sort,breathe,riddle
2402,leg,tremble,
2403,head,bow,
2404,dumbledore,say,
2405,riddle,lift,head
2406,feature,seem,
2407,riddle,say,
2408,dumbledore,raise,eyebrow
2409,,accept,place
2410,dumbledore,draw,wand
2411,wardrobe,burst,
2412,flame,vanish,
2413,dumbledore,say,
2414,riddle,look,
2415,dumbledore,say,
2416,,cross,room
2417,box,shake,
2418,dumbledore,say,
2419,riddle,take,box
2420,,ask,dumbledore
2421,riddle,throw,look
2422,dumbledore,say,
2423,riddle,take,lid
2424,harry,saw,mess
2425,dumbledore,say,
2426,,punish,lawbreaker
2427,wizard,accept,
2428,riddle,say,
2429,face,remain,
2430,dumbledore,say,
2431,,buy,spellbooks
2432,dumbledore,say,
2433,,ask,riddle
2434,riddle,say,
2435,harry,think,
2436,dumbledore,hand,envelope
2437,riddle,give,twitch
2438,,dislike,tom
2439,,mutter,riddle
2440,dumbledore,say,
2441,riddle,say,
2442,dumbledore,say,
2443,dumbledore,get,
2444,riddle,say,
2445,harry,tell,
2446,dumbledore,say,
2447,dumbledore,say,
2448,dumbledore,say,
2449,harry,obey,
2450,harry,say,
2451,,believe,hagrid
2452,dumbledore,say,
2453,,ask,harry
2454,dumbledore,say,
2455,,use,magic
2456,harry,interject,
2457,ability,make,
2458,dumbledore,say,
2459,harry,nod,
2460,,show,contempt
2461,,shed,name
2462,,want,help
2463,voldemort,have,friend
2464,riddle,like,
2465,,saw,box
2466,harry,get,
2467,eye,fell,
2468,harry,say,
2469,dumbledore,beam,
2470,mist,return,
2471,hermione,say,
2472,,find,weakness
2473,harry,ask,her
2474,hermione,say,
2475,hermione,say,
2476,,sit,neville
2477,ron,say,
2478,hermione,say,
2479,,take,breath
2480,vine,fly,
2481,harry,tug,
2482,vine,shoot,
2483,ron,say,
2484,harry,hand,one
2485,harry,groan,
2486,hermione,say,
2487,pod,fly,
2488,hermione,say,
2489,slughorn,make,
2490,hermione,say,
2491,harry,wish,
2492,,seize,bowl
2493,,hear,word
2494,,ask,ron
2495,hermione,say,
2496,ron,say,
2497,harry,miss,pod
2498,crash,appear,
2499,ron,look,
2500,hermione,say,
2501,,snap,goggles
2502,harry,think,
2503,friendship,survive,
2504,rest,pass,
2505,ron,seem,
2506,harry,suppose,
2507,harry,think,
2508,dean,say,
2509,harry,saw,
2510,harry,say,
2511,dean,say,
2512,harry,know,
2513,harry,think,
2514,beaters,get,
2515,prospect,seem,
2516,technique,become,
2517,ron,shout,
2518,ginny,say,
2519,harry,say,
2520,ron,say,
2521,harry,say,
2522,,keep,flow
2523,,hear,voice
2524,dean,break,
2525,ginny,say,
2526,ginny,say,
2527,dean,look,
2528,,give,grin
2529,ginny,say,
2530,,want,word
2531,dean,leave,
2532,ron,say,
2533,cally,say,
2534,,shut,mouth
2535,harry,step,
2536,ron,roar,
2537,ginny,scream,
2538,,get,picture
2539,harry,push,ron
2540,harry,say,
2541,,hurry,stair
2542,ron,bark,
2543,image,come,
2544,ster,purr,
2545,ron,ask,
2546,harry,give,start
2547,ron,seem,
2548,harry,lay,
2549,,know,ginny
2550,ron,give,snore
2551,harry,tell,
2552,,risk,friendship
2553,,punch,pillow
2554,harry,awake,
2555,ron,seem,
2556,hermione,depart,
2557,aggression,wear,
2558,,shout,peakes
2559,harry,soar,
2560,thing,get,
2561,ron,seem,
2562,fight,go,
2563,ron,shake,head
2564,harry,say,
2565,harry,persist,
2566,harry,try,
2567,harry,lay,
2568,answer,come,
2569,slytherins,hiss,
2570,harry,glance,
2571,table,cheer,
2572,harry,grin,
2573,ron,ignore,
2574,harry,ask,
2575,ron,say,
2576,hermione,pause,
2577,harry,say,
2578,ron,raise,glass
2579,,drink,that
2580,harry,look,
2581,ron,say,
2582,hermione,star,
2583,harry,say,
2584,,get,bottle
2585,harry,say,
2586,hermione,say,
2587,,storm,table
2588,harry,watch,
2589,hermione,understand,
2590,harry,say,
2591,grass,crunch,underfoot
2592,harry,ask,ron
2593,ron,say,
2594,ginny,wear,robe
2595,ginny,say,
2596,,take,bludger
2597,malfoy,go,
2598,harry,say,
2599,ginny,say,
2600,harry,smile,
2601,malfoy,claim,
2602,malfoy,play,
2603,ron,say,
2604,harry,raise,eyebrow
2605,hufflepuffs,take,side
2606,harry,hear,roar
2607,harry,step,
2608,,mount,broom
2609,whistle,sound,
2610,harry,soar,
2611,voice,start,
2612,many,think,
2613,harry,crane,
2614,harry,recognize,smith
2615,stomach,turn,
2616,gryffindor,lead,point
2617,,score,four
2618,this,stop,dering
2619,,get,muscle
2620,,hit,bludger
2621,harry,call,
2622,voice,say,
2623,smith,say,
2624,stomach,seem,
2625,snitch,speed,
2626,wind,whistle,
2627,hand,outstretched,
2628,malfoy,pay,
2629,harry,make,swipe
2630,hairy,yell,
2631,snitch,hold,
2632,shout,go,
2633,team,land,
2634,harry,hear,
2635,harry,break,
2636,team,leave,arm
2637,seamus,say,
2638,,twist,scarf
2639,,want,word
2640,,take,breath
2641,yon,do,
2642,,hear,slughorn
2643,ron,demand,
2644,,ask,harry
2645,hermione,say,
2646,,spike,juice
2647,harry,say,
2648,harry,say,
2649,,slip,hand
2650,,pocket,potion
2651,ron,say,
2652,vaisey,play,
2653,,give,potion
2654,harry,shake,head
2655,ron,gap,
2656,,add,felicis
2657,,save,goal
2658,ron,stride,
2659,,expect,plan
2660,hermione,say,
2661,harry,see,hermione
2662,cheer,greet,appearance
2663,,extricate,self
2664,harry,look,
2665,dispas,say,
2666,harry,felt,sensation
2667,crookshanks,trot,
2668,harry,turn,
2669,corridor,seem,
2670,harry,help,
2671,harry,say,
2672,ron,seem,
2673,harry,say,
2674,hermione,say,
2675,door,burst,
2676,ron,come,
2677,lavender,say,
2678,swung,shut,
2679,hermione,star,
2680,hermione,slide,
2681,harry,glance,
2682,shriek,come,
2683,harry,spin,
2684,harry,think,
2685,christmas,approach,
2686,wandering,give,knowledge
2687,ron,roar,
2688,ron,come,
2689,ron,take,tone
2690,,tell,harry
2691,,snog,krum
2692,harry,answer,
2693,,spend,lot
2694,ron,mumble,
2695,harry,turn,page
2696,voice,trail,
2697,harry,join,
2698,hermione,say,
2699,,raise,quill
2700,harry,say,
2701,harry,say,
2702,,learn,more
2703,hermione,say,
2704,hermione,say,
2705,hermione,say,
2706,,hitch,roll
2707,t,d,
2708,,pay,attention
2709,,ask,hermione
2710,hermione,say,
2711,,know,lot
2712,hermione,give,kind
2713,harry,say,
2714,girl,get,stuff
2715,malfoy,bring,necklace
2716,harry,demand,
2717,,pick,curse
2718,harry,hear,
2719,,deprave,boy
2720,harry,say,
2721,harry,say,
2722,hermione,grab,harry
2723,,make,way
2724,harry,say,
2725,lady,say,
2726,vane,say,
2727,hermione,give,tell
2728,harry,say,
2729,romilda,say,
2730,gran,send,
2731,harry,say,
2732,hermione,say,
2733,,spot,ron
2734,hermione,say,
2735,harry,go,
2736,ron,retaliate,
2737,mcgonagall,ask,question
2738,luna,say,
2739,,leave,stuff
2740,,hold,book
2741,hermione,say,
2742,luna,say,
2743,harry,say,
2744,luna,say,
2745,harry,say,
2746,,have,term
2747,luna,say,
2748,,stop,boy
2749,luna,turn,eye
2750,harry,say,
2751,luna,say,
2752,harry,say,
2753,potty,ask,loony
2754,potty,lurves,
2755,potty,luuuuuurves,looooony
2756,,zoom,cackle
2757,harry,say,
2758,school,seem,
2759,ron,say,
2760,,choose,lovegood
2761,,call,that
2762,,snap,ginny
2763,harry,try,
2764,hermione,sit,
2765,harry,notice,
2766,harry,suggest,
2767,lavender,arrive,
2768,lavender,fling,arm
2769,parvati,say,
